HD 6886;S;AND;PSC
HD 9071;S;TRI;PSC
1/Ari;S;TRI;PSC
HD 11154;S;TRI;PSC
HR 577;S;TRI;ARI
CCDM J02475+1923AB;S;ARI;TRI
BD+16 355A;S;ARI;CET
HR 8044;S;VUL;CYG
NV/Peg;S;PEG;VUL
HD 207147;S;PEG;CYG
HD 210211;S;PEG;CYG
CCDM J22514+2623AB;S;LAC;PEG
60/Peg;S;PEG;AND
HD 220288;S;PEG;AND
HD 223211;S;AND;PEG
HR 9078;S;AND;PEG
HR 9109;S;AND;PEG
85/Peg;S;AND;PEG
HR 40;S;AND;PEG
HR 53;S;AND;PEG
HD 6009;S;AND;PSC
HR 484;S;TRI;PSC
HR 8101;S;PEG;VUL
HR 8190;S;VUL;PEG
2/Peg;S;VUL;PEG
HR 8258;S;VUL;PEG
HR 8274;S;PEG;VUL
HR 8838;S;AND;PEG
HD 224083;S;AND;PEG
HD 166;S;AND;PEG
HR 134;S;AND;PSC
28/And;S;AND;PSC
65 B/Psc;S;AND;PSC
65 A/Psc;S;AND;PSC
CCDM J00499+2743AB;S;AND;PSC
CCDM J00489+2744AB;S;AND;PSC
HD 6093;S;AND;PSC
10/Ari;S;TRI;ARI
11/Ari;S;TRI;ARI
HR 728;S;TRI;ARI
30 A/Ari;S;TRI;ARI
HR 723;S;TRI;ARI
HD 18484;S;ARI;TRI
CCDM J02592+2120AB;S;ARI;TRI
HR 8194;S;VUL;PEG
HR 8257;S;VUL;PEG
mu.02/Cyg;S;PEG;CYG
mu.01/Cyg;S;PEG;CYG
HD 206874;S;PEG;CYG
HD 208174;S;PEG;CYG
HD 208906;S;LAC;PEG
HD 215549;S;LAC;PEG
HR 8753;S;AND;LAC
V343/Peg;S;AND;PEG
72/Peg;S;AND;PEG
CCDM J23594+3343AB;S;PEG;AND
HR 9074;S;PEG;AND
HR 9075;S;PEG;AND
CCDM J00076+3140AB;S;AND;PEG
76/Psc;S;AND;PSC
HD 7215;S;AND;PSC
g/Psc;S;AND;PSC
HR 356;S;AND;PSC
HR 803;S;TRI;PER
HR 8261;S;PEG;CYG
HR 8412;S;LAC;PEG
pi.01/Peg;S;LAC;PEG
38/Peg;S;LAC;PEG
HD 223331;S;AND;PEG
HD 224492;S;PEG;AND
HR 122;S;AND;PSC
ADS 513;S;AND;PEG
HD 4961;S;AND;PSC
WSI/96;S;TRI;AND
HD 8375;S;AND;PSC
HD 9728;S;TRI;AND
HD 18104;S;TRI;PER
V389/Cyg;S;VUL;CYG
HD 200578;S;VUL;CYG
HD 201912;S;VUL;PEG
HD 214652;S;LAC;PEG
HR 8626;S;LAC;PEG
HR 8604;S;LAC;PEG
HR 8723;S;LAC;PEG
12/And;S;AND;PEG
HR 8950;S;AND;PEG
HR 8973;S;AND;PEG
V413/And;S;AND;PEG
ADS 17087;S;PSC;CET
HD 224699;S;AND;PEG
tet/And;S;AND;CAS
HD 2923;S;AND;CAS
HD 3165;S;AND;CAS
45/And;S;AND;TRI
HR 379;S;AND;TRI
HD 9370;S;TRI;AND
HD 17572;S;TRI;PER
CCDM J21209+3227AB;S;VUL;PEG
HD 209394;S;LAC;CYG
HR 8510;S;LAC;PEG
HR 8549;S;LAC;PEG
HR 8588;S;LAC;PEG
8 A/Lac;S;LAC;PEG
8 B/Lac;S;LAC;PEG
HD 215359;S;LAC;PEG
V399/And;S;AND;PEG
ADS 30;S;AND;PEG
HD 445;S;AND;PEG
HD 290;S;AND;PEG
HR 556;S;TRI;PSC
56/And;S;TRI;ARI
15/Tri;S;TRI;PER
HD 16070;S;TRI;PER
HR 8105;S;VUL;CYG
ups/Cyg;S;VUL;CYG
HR 8189;S;VUL;CYG
HR 8193;S;VUL;CYG
69/Cyg;S;VUL;PEG
79/Cyg;S;PEG;CYG
HD 206807;S;PEG;CYG
HR 8485;S;LAC;PEG
HR 8553;S;LAC;PEG
HD 212212;S;LAC;PEG
HD 213835;S;LAC;PEG
HD 213976;S;LAC;PEG
15/Lac;S;LAC;PEG
14/Lac;S;LAC;PEG
LN/And;S;AND;LAC
HD 217073;S;LAC;PEG
16/Lac;S;LAC;PEG
HR 8884;S;AND;CAS
HR 8962;S;AND;CAS
HD 222207;S;AND;CAS
V348/And;S;AND;CAS
HR 56;S;AND;CAS
26/And;S;AND;CAS
39/And;S;AND;CAS
V529/And;S;AND;TRI
ups/And;S;AND;TRI
55/And;S;AND;PER
59 A/And;S;AND;TRI
59 B/And;S;AND;TRI
HD 15333;S;TRI;ARI
HR 748;S;TRI;PER
HR 820;S;TRI;PER
66/Cnc;S;GEM;LYN
67/Cnc;S;CNC;GEM
75/Cnc;S;CNC;GEM
HR 3617;S;LEO;LMI
ksi/Cnc;S;GEM;CNC
79/Cnc;S;GEM;CNC
HR 3635;S;HYA;CNC
HD 78891;S;PYX;HYA
HD 78302;S;PYX;HYA
HD 78643;S;PYX;HYA
HD 78643A;S;PYX;HYA
38 B/Lyn;S;LYN;LMI
38/Lyn;S;LYN;LMI
HR 3664;S;LYN;UMA
CCDM J09184+3522AB;S;LYN;LMI
BD+35 1971A;S;LYN;LMI
BD+35 1971B;S;LYN;LMI
80/Cnc;S;GEM;CNC
pi.01/Cnc;S;HYA;CNC
HR 3689;S;HYA;LEO
tet/Hya;S;HYA;CMI
HD 79011;S;HYA;CMI
HD 79873;S;HYA;LEO
HD 80046;S;HYA;LEO
HD 80550;S;HYA;SEX
26/Hya;S;HYA;PYX
HR 3704;S;HYA;PYX
HD 80971;S;PYX;ANT
HR 3715;S;ANT;VEL
HD 79613;S;PYX;HYA
7/LMi;S;LYN;LMI
HR 3792;S;LEO;LMI
ome/Leo;S;HYA;LEO
3/Leo;S;HYA;LEO
ADS 7391;S;HYA;LEO
BD+06 2169A;S;HYA;LEO
BD+06 2169B;S;HYA;LEO
HR 3794;S;HYA;LEO
CCDM J09315+0128AB;S;HYA;LEO
HR 3758;S;HYA;LEO
tau01/Hya;S;HYA;SEX
GJ 344;S;HYA;SEX
GJ 344;S;HYA;SEX
HR 3750;S;HYA;SEX
KU/Hya;S;HYA;PYX
29/Hya;S;HYA;PYX
HD 81902;S;HYA;PYX
HD 81542;S;PYX;ANT
HR 3770;S;PYX;ANT
HR 3745;S;PYX;ANT
zet01 B/Ant;S;ANT;PYX
zet01 A/Ant;S;ANT;PYX
zet01/Ant;S;ANT;PYX
HR 3756;S;ANT;VEL
HD 82514;S;ANT;VEL
CCDM J09414+3857AB;S;LMI;LYN
11/LMi;S;LYN;LMI
DR/Leo;S;LMI;LYN
HR 3869;S;CNC;LEO
7/Leo;S;HYA;LEO
ADS 7448;S;HYA;LEO
HD 83452;S;HYA;LEO
HD 83329;S;HYA;SEX
37/Hya;S;HYA;SEX
HR 3822;S;HYA;SEX
I/Hya;S;HYA;ANT
HR 3828;S;HYA;ANT
tet/Ant;S;ANT;HYA
20/Leo;S;GEM;CNC
19/Leo;S;HYA;LEO
21/Leo;S;HYA;LEO
9/Sex;S;LEO;SEX
gam/Sex;S;SEX;HYA
HD 85883;S;HYA;SEX
HD 85949;S;ANT;HYA
HD 85043;S;ANT;HYA
HD 85725;S;ANT;HYA
HD 84824;S;ANT;HYA
HD 84926;S;ANT;VEL
HD 87127;S;LEO;LMI
14/Sex;S;LEO;SEX
HD 86341;S;SEX;LEO
HD 87095;S;LEO;SEX
HD 87330;S;ANT;HYA
HR 3963;S;ANT;HYA
HR 3931;S;ANT;HYA
HR 3962;S;ANT;HYA
HD 87556;S;ANT;HYA
HD 87660;S;ANT;HYA
eta/Ant;S;ANT;HYA
HR 3979;S;LMI;LEO
HR 4032;S;LMI;LEO
35/Leo;S;LMI;LEO
39/Leo;S;LMI;LEO
Renson 25190;S;LEO;LMI
CCDM J10163+1744AB;S;LMI;GEM
34/Leo;S;LEO;LMI
31/Leo;S;LEO;SEX
17/Sex;S;SEX;HYA
CCDM J10116-1503AB;S;HYA;CRT
HR 4040;S;ANT;HYA
HR 4003;S;ANT;HYA
HD 88218;S;ANT;HYA
HR 4015;S;ANT;VEL
HR 4019;S;ANT;VEL
HD 90470;S;LMI;UMA
HD 89744;S;LMI;UMA
HD 90861;S;LEO;LMI
gam02/Leo;S;LMI;LEO
gam01/Leo;S;LMI;LEO
40/Leo;S;LMI;LEO
45/Leo;S;LEO;SEX
HD 89995;S;SEX;HYA
RX/Sex;S;SEX;HYA
HD 90361;S;SEX;LEO
HR 4085;S;SEX;LEO
HD 90155;S;SEX;LEO
HD 90905;S;SEX;LEO
HR 4092;S;SEX;HYA
HR 4055;S;HYA;SEX
HD 90045;S;HYA;SEX
HR 4073;S;ANT;HYA
del/Ant;S;ANT;HYA
HR 4132;S;LMI;UMA
33/LMi;S;LEO;LMI
49/Leo;S;LEO;SEX
HD 91318;S;SEX;HYA
CCDM J10310-0738AB;S;SEX;HYA
HD 91889;S;HYA;SEX
HD 92034;S;HYA;SEX
HD 91728;S;HYA;SEX
phi02/Hya;S;HYA;CRT
44/Hya;S;ANT;HYA
HR 4157;S;ANT;HYA
HD 91881A;S;ANT;HYA
HD 91955;S;ANT;HYA
HR 4183;S;ANT;HYA
HD 91645;S;ANT;HYA
HR 4175;S;ANT;VEL
RX/LMi;S;LEO;LMI
40/LMi;S;LMI;LEO
HD 93993;S;LEO;SEX
35/Sex;S;SEX;HYA
34/Sex;S;LEO;SEX
HR 4244;S;LEO;SEX
40/Sex;S;SEX;CRT
41/Sex;S;SEX;CRT
HR 4218;S;CRT;HYA
ADS 7930;S;CRT;HYA
V/Hya;S;CRT;HYA
HR 4194;S;ANT;HYA
HR 4285;S;LMI;UMA
HD 95296;S;LMI;UMA
54 B/Leo;S;LMI;LEO
CCDM J10556+2445AB;S;LMI;LEO
54 A/Leo;S;LMI;LEO
c/Leo;S;LEO;SEX
58/Leo;S;LEO;SEX
55/Leo;S;LEO;SEX
HR 4249;S;SEX;LEO
p01/Leo;S;SEX;LEO
HD 95695;S;LEO;CRT
HR 4305;S;CRT;HYA
b03/Hya;S;CRT;HYA
HR 4302;S;HYA;CRT
HR 4282;S;HYA;ANT
HD 95506;S;ANT;HYA
HR 4351;S;UMA;CVN
51/UMa;S;LMI;UMA
HD 97334;S;LMI;UMA
HD 97488;S;LEO;LMI
67/Leo;S;LMI;LEO
HD 97561;S;LEO;LMI
HD 96003;S;LEO;SEX
HR 4358;S;LEO;SEX
p04/Leo;S;LEO;SEX
HR 4315;S;CRT;HYA
psi/Crt;S;CRT;HYA
BD-17 3321A;S;CRT;HYA
chi01/Hya;S;ANT;HYA
46/Cen;S;ANT;CEN
55/UMa;S;UMA;LEO
ksi/UMa;S;LEO;LMI
ksi/UMa;S;LEO;LMI
ksi/UMa;S;LEO;LMI
81/Leo;S;LEO;LMI
n/Leo;S;LEO;SEX
GJ 426.1;S;LEO;SEX
ADS 8131;S;LEO;SEX
SV/Crt;S;LEO;CRT
HD 98579;S;HYA;CEN
HR 4396;S;CEN;HYA
HR 4411;S;CEN;HYA
HD 97881;S;CEN;HYA
HD 99607;S;UMA;LMI
HD 100018;S;UMA;CVN
HD 100235;S;UMA;LEO
AW/UMa;S;UMA;LEO
HR 4465;S;LEO;LMI
90/Leo;S;LEO;VIR
BD+17 2374A;S;LEO;VIR
88/Leo;S;LEO;VIR
HR 4454;S;LEO;VIR
83/Leo;S;LEO;SEX
HR 4419;S;LEO;SEX
kap/Crt;S;CRT;HYA
HR 4440;S;CRT;HYA
HD 100908;S;CRT;HYA
ADS 8183;S;HYA;CRT
17 B/Crt;S;HYA;CRT
17/Crt;S;HYA;CRT
ksi/Hya;S;ANT;HYA
HD 100623;S;ANT;HYA
CCDM J11366-3334AB;S;ANT;HYA
HD 100395;S;CEN;HYA
HD 100954;S;CEN;HYA
HR 4453;S;CEN;HYA
HR 4423;S;CEN;HYA
62/UMa;S;LEO;LMI
HR 4512;S;LEO;LMI
HD 102103;S;LEO;VIR
HR 4531;S;LEO;VIR
GJ 447.1;S;LEO;VIR
4/Vir;S;LEO;VIR
HD 101445;S;LEO;VIR
HR 4484;S;LEO;VIR
HR 4529;S;VIR;CRT
HR 4490;S;CRT;LEO
HD 101387;S;ANT;HYA
HR 4503;S;ANT;HYA
HD 101406;S;CEN;HYA
HD 102365;S;CEN;HYA
HD 103613;S;COM;LEO
HD 103659;S;COM;LEO
TYC 2526-1027-1;S;COM;LEO
HR 4545;S;LEO;LMI
HR 4574;S;COM;LEO
HR 4581;S;COM;LEO
HD 103152;S;COM;LEO
o/Leo;S;COM;LEO
HR 4543;S;VIR;LEO
HR 4580;S;VIR;CRT
HR 4544;S;CRT;VIR
HR 4547;S;CRT;VIR
HR 4579;S;CRT;HYA
HD 103437;S;CEN;HYA
GJ 452.2;S;CEN;HYA
HR 4577;S;CEN;HYA
HD 104556;S;CVN;COM
HD 105824;S;CVN;UMA
2/Com;S;COM;LEO
10/Vir;S;VIR;COM
OX/Vir;S;VIR;CRT
HD 105590;S;VIR;CRT
HR 4588;S;CRT;HYA
HD 105113;S;HYA;CEN
HD 104471;S;CRT;HYA
CCDM J12100-3442AB;S;HYA;CEN
HR 4612;S;CEN;HYA
HD 105173;S;CEN;HYA
CCDM J12036-3901AB;S;CEN;HYA
HD 107341;S;COM;CVN
HD 106365;S;COM;CVN
HR 4668;S;COM;CVN
HR 4642;S;COM;UMA
HR 4673;S;COM;CVN
HR 4698;S;COM;CVN
CCDM J12207+2703AB;S;COM;CVN
11/Com;S;COM;VIR
HD 107288;S;COM;VIR
c/Vir;S;VIR;COM
HR 4677;S;VIR;CRT
CCDM J12182-0357AB;S;VIR;CRT
HR 4678;S;VIR;CRT
FG/Vir;S;VIR;CRT
14/Vir;S;VIR;CRT
HR 4657;S;VIR;CRT
HR 4699;S;CRT;VIR
HR 4691;S;HYA;CRV
CCDM J12158-2321AB;S;HYA;CRV
HD 106955;S;HYA;CEN
HD 107246;S;HYA;CEN
HD 106257;S;HYA;CEN
HR 4675;S;HYA;CEN
HD 107422;S;HYA;CEN
17 B/Com;S;COM;CVN
CCDM J12244+2534AB;S;COM;CVN
12/Com;S;COM;CVN
17/Vir;S;COM;VIR
HD 108561;S;COM;VIR
HD 108799;S;CRT;VIR
HD 107869;S;HYA;CEN
HD 107914;S;HYA;CEN
HR 4718;S;HYA;CEN
CCDM J12247-4123AB;S;HYA;CEN
23/Com;S;COM;VIR
HR 4812;S;COM;VIR
24 B/Com;S;COM;VIR
24 A/Com;S;COM;VIR
27/Vir;S;COM;VIR
HD 110412;S;COM;VIR
d01/Vir;S;COM;VIR
HD 109944;S;VIR;CRV
HD 109545;S;VIR;CRV
HD 109584;S;VIR;CRV
HD 110662;S;VIR;CRV
VV/Crv;S;HYA;CRV
HR 4822;S;HYA;CRV
BD-12 3676;S;HYA;CRV
HD 109557;S;HYA;CRV
HR 4803;S;HYA;CEN
HD 109352;S;HYA;CEN
l/Cen;S;HYA;CEN
HR 4796;S;HYA;CEN
alf01/CVn;S;COM;CVN
alf02/CVn;S;COM;CVN
30/Com;S;COM;CVN
HD 111066;S;COM;CVN
ADS 8690;S;COM;VIR
32/Com;S;COM;VIR
33/Com;S;COM;VIR
34/Vir;S;COM;VIR
HD 112278;S;COM;VIR
33/Vir;S;COM;VIR
38/Vir;S;VIR;CRV
HR 4856;S;VIR;CRV
HR 4877;S;VIR;CRV
HR 4901;S;VIR;CRV
HR 4850;S;HYA;CEN
p/Cen;S;HYA;CEN
HD 111930;S;CEN;HYA
HD 112501;S;CVN;UMA
37/Com;S;COM;CVN
ADS 8731;S;PSC;CET
HD 112734;S;COM;CVN
HR 4948;S;COM;CVN
HD 113365;S;COM;VIR
MP/Com;S;COM;VIR
39/Com;S;COM;VIR
HD 113022;S;COM;VIR
HD 112503;S;COM;VIR
CCDM J12564-0057AB;S;VIR;COM
46/Vir;S;VIR;CRV
48/Vir;S;VIR;CRV
k/Vir;S;VIR;CRV
CCDM J13038-2035AB;S;HYA;VIR
GJ 496;S;HYA;VIR
GJ 496;S;HYA;VIR
HD 113005;S;HYA;CEN
HD 112563;S;CEN;HYA
HD 113388;S;CEN;HYA
15/CVn;S;COM;CVN
17/CVn;S;COM;CVN
HR 4984;S;COM;CVN
HD 114637;S;COM;VIR
HD 114520;S;COM;VIR
HR 5010;S;COM;CVN
BD+17 2611;S;COM;VIR
LN/Vir;S;COM;VIR
e/Vir;S;COM;VIR
HD 114174;S;COM;VIR
HR 5014;S;VIR;COM
ADS 8801;S;VIR;CRV
tet/Vir;S;VIR;CRV
CCDM J13134-1850A;S;HYA;VIR
54/Vir;S;HYA;VIR
HD 114993;S;HYA;VIR
HR 4978;S;HYA;VIR
HD 114509;S;HYA;CEN
HR 5025;S;COM;CVN
CCDM J13207+0257AB;S;VIR;COM
FO/Vir;S;VIR;CRT
HD 116429;S;HYA;VIR
HD 116743;S;HYA;VIR
HR 5065;S;CEN;HYA
HR 5108;S;CVN;UMA
HD 117846;S;COM;BOO
BD+37 2433A;S;COM;BOO
BD+37 2433B;S;COM;BOO
HD 117902;S;COM;BOO
HR 5145;S;COM;BOO
HD 117876;S;COM;BOO
1/Boo;S;COM;BOO
HR 5138;S;BOO;COM
HD 117498;S;BOO;COM
HR 5114;S;BOO;COM
HD 118578;S;BOO;VIR
72/Vir;S;VIR;CRV
HR 5106;S;VIR;CRV
75/Vir;S;VIR;HYA
73/Vir;S;VIR;HYA
CD-25 9900B;S;HYA;VIR
HR 5120;S;HYA;VIR
d/Cen;S;CEN;HYA
HD 117483;S;CEN;HYA
HR 5186;S;CVN;UMA
HR 5161;S;BOO;COM
HD 120651;S;BOO;CVN
HD 120848;S;BOO;VIR
HR 5178;S;VIR;CRV
86/Vir;S;VIR;CRV
85/Vir;S;VIR;CRV
HR 5146;S;HYA;VIR
HR 5209;S;HYA;VIR
HR 5212;S;HYA;VIR
3 B/Cen;S;HYA;CEN
V983/Cen;S;HYA;CEN
HD 119191;S;CEN;HYA
HR 5189;S;CEN;HYA
z/Cen;S;CEN;HYA
CCDM J13438-4011AB;S;CEN;HYA
HD 120272;S;CEN;HYA
HR 5258;S;VIR;CRV
HR 5233;S;VIR;CRV
DL/Vir;S;HYA;VIR
HD 121223;S;HYA;VIR
h/Cen;S;HYA;VIR
HD 122510;S;HYA;VIR
HD 121187;S;HYA;CEN
y/Cen;S;CEN;HYA
HR 5259;S;CEN;HYA
CCDM J14139+2906AB;S;BOO;CVN
HD 123033;S;BOO;CVN
d/Boo;S;BOO;CVN
14/Boo;S;BOO;VIR
HD 124517;S;BOO;VIR
96/Vir;S;VIR;CRV
tet/Cen;S;CEN;HYA
HR 5346;S;BOO;CVN
HD 126269;S;BOO;VIR
ADS 9247;S;VIR;BOO
CCDM J14234+0827BC;S;VIR;BOO
HD 126053;S;LIB;VIR
HD 125184;S;LIB;VIR
HD 125906;S;LIB;VIR
CCDM J14247-1140AB;S;LIB;VIR
HD 126363;S;LIB;VIR
HR 5397;S;LIB;HYA
HD 125276;S;LIB;HYA
psi/Cen;S;LUP;CEN
HR 5445;S;BOO;CVN
HR 5422;S;BOO;CVN
HR 5433;S;BOO;CVN
HR 5424;S;BOO;VIR
l/Hya;S;LIB;HYA
HR 5428;S;LIB;HYA
HD 127672;S;LIB;HYA
CCDM J14484+2422AB;S;BOO;CVN
HR 5472;S;BOO;CVN
HR 5483;S;BOO;CVN
pi.01/Boo;S;BOO;COM
pi.02/Boo;S;BOO;COM
HD 130321;S;LIB;VIR
HD 130256;S;LIB;VIR
5/Lib;S;LIB;VIR
HR 5504;S;LIB;HYA
HD 128787;S;LIB;HYA
m/Hya;S;LIB;HYA
HD 129161;S;LIB;HYA
HD 128532;S;LUP;CEN
HD 130311;S;LUP;CEN
HR 5569;S;BOO;CVN
CCDM J14560+3218AB;S;BOO;CVN
HR 5532;S;BOO;CVN
HD 130948;S;BOO;CVN
HD 131265;S;BOO;CVN
ksi/Boo;S;BOO;CVN
ksi/Boo;S;BOO;CVN
ksi/Boo;S;BOO;CVN
CCDM J14534+1542AB;S;BOO;COM
HD 131786;S;VIR;LIB
CCDM J14489+0557AB;S;LIB;VIR
1/Ser;S;LIB;VIR
HD 132375;S;LIB;VIR
18/Lib;S;LIB;VIR
mu/Lib;S;LIB;VIR
BD-13 3986B;S;LIB;VIR
alf01/Lib;S;LIB;VIR
alf02/Lib;S;LIB;VIR
alf/Lib;S;LIB;VIR
HR 5568;S;LIB;HYA
HR 5521;S;LIB;HYA
HD 131885;S;LIB;HYA
59/Hya;S;LIB;HYA
CD-27 10148A;S;LIB;HYA
HR 5549;S;LIB;HYA
HR 5558;S;LIB;HYA
HR 5653;S;LUP;LIB
phi01/Lup;S;LUP;CEN
HR 5736;S;LUP;NOR
HR 5807;S;LUP;NOR
HD 140901;S;LUP;LIB
HR 5918;S;LUP;NOR
HR 5952;S;NOR;LUP
LM/Lup;S;SCO;LUP
CCDM J16001-3824AB;S;LUP;SCO
V1027/Sco;S;SCO;LUP
V1058/Sco;S;NOR;SCO
HR 6206;S;SCO;ARA
HR 6209;S;SCO;ARA
HR 6214;S;SCO;ARA
HR 6260;S;SCO;ARA
HD 152233;S;SCO;ARA
HR 6263;S;SCO;ARA
HD 152424;S;SCO;ARA
HR 6272;S;SCO;ARA
HD 152248;S;SCO;ARA
HR 6265;S;SCO;ARA
HD 155896;S;SCO;ARA
HR 6427;S;SCO;NOR
HD 158042;S;SCO;NOR
tet/Sco;S;SCO;ARA
HD 158306;S;SCO;NOR
HR 6597;S;SCO;ARA
CD-43 12272;S;ARA;CRA
HR 6749;S;ARA;CRA
HR 6750;S;ARA;CRA
HR 6875;S;CRA;SGR
HD 174407;S;CRA;SGR
HD 194433;S;MIC;SGR
BX/Mic;S;MIC;PSA
alf/Mic;S;MIC;CAP
HR 5595;S;LIB;HYA
HR 5860;S;LUP;LIB
HD 140817;S;LUP;LIB
HR 5929;S;SCO;LUP
HR 5991;S;SCO;LUP
HR 5975;S;SCO;LUP
HR 6080;S;SCO;NOR
HR 6100;S;SCO;NOR
HR 6094;S;SCO;NOR
HR 6210;S;SCO;NOR
HD 152623;S;SCO;ARA
HR 6392;S;OPH;SCO
iot01/Sco;S;SCO;OPH
iot02/Sco;S;SCO;OPH
HR 6643;S;SCO;ARA
HR 7031;S;CRA;TEL
HD 174152;S;CRA;TEL
HR 7156;S;CRA;SGR
HR 7629;S;SGR;CRA
HD 191408A;S;CAP;SGR
CCDM J20112-3605AB;S;CAP;SGR
V4434/Sgr;S;SGR;CAP
HD 193194;S;CAP;SGR
HR 5688;S;LIB;HYA
HR 5790;S;LIB;LUP
ksi02/Lup;S;SCO;LUP
ksi01/Lup;S;SCO;LUP
IDS 15505-3340;S;SCO;LUP
HD 146745;S;SCO;NOR
HR 6178;S;NOR;SCO
HD 150420;S;NOR;SCO
mu.01/Sco;S;SCO;OPH
HR 6298;S;SCO;OPH
HR 6344;S;SCO;OPH
HD 155536;S;OPH;SCO
HR 6398;S;OPH;SCO
GJ 662;S;OPH;SCO
GJ 662;S;OPH;SCO
V975/Sco;S;OPH;SCO
HR 6456;S;OPH;SCO
HR 6501;S;SCO;OPH
HR 6503;S;SCO;OPH
HD 158409;S;SCO;OPH
HD 159704;S;OPH;SCO
GJ 683.2;S;OPH;SCO
HD 161390;S;SCO;OPH
G/Sco;S;SCO;OPH
V1647/Sgr;S;SCO;CRA
CCDM J17580-3908AB;S;SCO;CRA
kap02/CrA;S;CRA;TEL
kap01/CrA;S;CRA;TEL
HD 173712;S;CRA;TEL
HD 176269;S;CRA;SGR
HD 176270;S;CRA;SGR
IDS 18543-3712;S;CRA;SGR
tet01/Sgr;S;SGR;CRA
tet02/Sgr;S;SGR;CRA
HR 7668;S;CAP;SGR
HD 191957;S;CAP;SGR
HD 135390;S;LIB;LUP
HR 5893;S;LIB;SCO
HR 6006;S;SCO;LUP
CD-32 11687A;S;SCO;OPH
CCDM J16239-3312AB;S;SCO;OPH
RV/Sco;S;SCO;OPH
k/Sco;S;SCO;OPH
V1074/Sco;S;SCO;OPH
HD 155889;S;OPH;SCO
HD 155974;S;OPH;SCO
HD 156384;S;OPH;SCO
HD 156384A;S;OPH;SCO
HD 158320;S;SCO;OPH
HR 6657;S;SCO;SGR
HR 6658;S;SCO;SGR
V906/Sco;S;SCO;SGR
HD 163482;S;SCO;CRA
HR 6739;S;ARA;CRA
HD 165185;S;ARA;CRA
CCDM J18345-3449AB;S;SGR;SCO
HR 7029;S;CRA;TEL
CCDM J19127-3351BC;S;SGR;SCO
HD 180702;S;CRA;SGR
HR 7659;S;CAP;SGR
HD 190727;S;CAP;SGR
HD 193281;S;CAP;SGR
HD 193281A;S;CAP;SGR
HR 7801;S;MIC;CAP
HD 134329;S;LIB;LUP
HR 5658;S;LIB;LUP
ups/Lib;S;LIB;HYA
HR 5856;S;LIB;SCO
HR 5965;S;SCO;LIB
HD 145483A;S;SCO;LUP
12/Sco;S;SCO;LUP
IDS 16132-3040;S;SCO;OPH
HR 6077;S;SCO;OPH
HR 6105;S;SCO;OPH
HR 6106;S;SCO;OPH
CCDM J16247-2942AB;S;SCO;OPH
HD 151579;S;SCO;OPH
HD 152521;S;SCO;OPH
HR 6316;S;SCO;OPH
HR 6389;S;OPH;SCO
HR 6422;S;OPH;SCO
CD-32 12935B;S;SCO;OPH
V1036/Sco;S;SCO;OPH
V453/Sco;S;SCO;SGR
HD 166790;S;CRA;SGR
HR 6936;S;SGR;SCO
HR 7360;S;SGR;CRA
HR 7538;S;SGR;CRA
HR 7989;S;CAP;AQR
HR 5655;S;LIB;LUP
GC 20893;S;LIB;LUP
HR 6216;S;OPH;SCO
HR 6218;S;OPH;SCO
HD 161852;S;SCO;OPH
HR 6645;S;SCO;SGR
HR 6693;S;SCO;SGR
CCDM J17591-3015AB;S;SCO;SGR
gam01/Sgr;S;CRA;SCO
HR 6780;S;CRA;SGR
HD 170142;S;SGR;SCO
HR 7398;S;SGR;CRA
HD 194848;S;MIC;CAP
HD 140671;S;LIB;SCO
HD 146284;S;SCO;OPH
V1051/Sco;S;SCO;LUP
CCDM J16212-2536AB;S;SCO;OPH
HD 152071;S;SCO;OPH
HD 155363;S;OPH;SCO
36 A/Oph;S;OPH;SCO
V2215/Oph;S;OPH;SCO
38/Oph;S;OPH;SCO
36 B/Oph;S;OPH;SCO
HD 158704;S;SCO;OPH
HD 164562;S;SCO;SGR
V3792/Sgr;S;SGR;SER2
HR 6926;S;SGR;SCO
CCDM J18277-2638AB;S;SGR;SCO
HR 7035;S;SCT;SGR
CD-25 13866B;S;SGR;SCT
chi01/Sgr;S;SGR;SCT
53/Sgr;S;SGR;SCT
h02/Sgr;S;SGR;SCT
HD 188088;S;SGR;SCT
HD 135208;S;LIB;HYA
HR 5756;S;LIB;LUP
HD 139364;S;LIB;SCO
CCDM J16500-2327AB;S;SCO;OPH
24/Oph;S;SCO;OPH
HR 6727;S;SCO;SGR
HD 164492;S;SCO;SGR
HR 6716;S;SCO;SGR
HD 164816;S;SCO;SGR
HD 165052;S;SCO;SGR
11/Sgr;S;SGR;SCO
23/Sgr;S;SCT;SGR
28/Sgr;S;SCT;SGR
30/Sgr;S;SCT;SGR
nu.01/Sgr;S;SCT;SGR
HD 177120;S;SCT;SGR
HD 178250;S;SGR;SCT
omi/Cap;S;MIC;CAP
omi/Cap;S;MIC;CAP
HD 198063;S;CAP;AQR
CCDM J20484-1812AB;S;CAP;AQR
HR 7964;S;CAP;AQR
22/Lib;S;LIB;HYA
omi/Lib;S;LIB;HYA
47/Lib;S;LIB;SCO
bet02/Sco;S;LIB;SCO
bet01/Sco;S;LIB;SCO
HR 6026;S;SCO;OPH
HD 145501A;S;SCO;OPH
HR 6202;S;SCO;OPH
HR 6269;S;SCO;OPH
HD 152909;S;SCO;OPH
HD 152655;S;SCO;OPH
HD 155095;S;OPH;SER2
